keyword	tag	ent_type	parent
SourceImageSequence	(0008,2112)	attribute	x_ray_3d_general_shared_acquisition
SourceImageSequence	(0008,2112)	attribute	general_reference
SourceImageSequence	(0008,2112)	attribute	ophthalmic_photography_image
SourceImageSequence	(0008,2112)	attribute	ophthalmic_thickness_map
SourceImageSequence	(0008,2112)	attribute	enhanced_us_image
SourcePatientGroupIdentificationSequence	(0010,0026)	attribute	patient_group
Source_DOI			
Source_URL			
SpacingBetweenSlices	(0018,0088)	attribute	reconstruction_protocol_element_sequence
SpacingBetweenSlices	(0018,0088)	attribute	reconstruction_protocol_element_sequence
SpacingBetweenSlices	(0018,0088)	attribute	source_pixel_planes_characteristics_sequence
SpacingBetweenSlices	(0018,0088)	attribute	pixel_measures_sequence
SpacingBetweenSlices	(0018,0088)	attribute	image_plane
SpacingBetweenSlices	(0018,0088)	attribute	nm_reconstruction
SpatialPresaturation	(0018,9027)	attribute	mr_modifier_sequence
SpatialResolution	(0018,1050)	attribute	contributing_equipment_sequence
SpatialResolution	(0018,1050)	attribute	general_equipment
SpecialNeeds	(0038,0050)	attribute	patient_medical
SpecificAbsorptionRateDefinition	(0018,9179)	attribute	specific_absorption_rate_sequence
SpecificAbsorptionRateValue	(0018,9181)	attribute	specific_absorption_rate_sequence
SpecificCharacterSet	(0008,0005)	attribute	sop_common
SpecimenDescriptionSequence	(0040,0560)	attribute	referenced_image_sequence
SpecimenDescriptionSequence	(0040,0560)	attribute	specimen
SpecimenLabelInImage	(0048,0010)	attribute	whole_slide_microscopy_image
SpectrallySelectedExcitation	(0018,9026)	attribute	mr_modifier_sequence
SpectrallySelectedSuppression	(0018,9025)	attribute	mr_pulse_sequence
SpectrallySelectedSuppression	(0018,9025)	attribute	mr_spectroscopy_pulse_sequence
SpiralPitchFactor	(0018,9311)	attribute	ct_table_dynamics_sequence
SpiralPitchFactor	(0018,9311)	attribute	ct_image
SpiralPitchFactor	(0018,9311)	attribute	acquisition_protocol_element_sequence
Spoiling	(0018,9016)	attribute	mr_modifier_sequence
StackID	(0020,9056)	attribute	frame_content_sequence
StartTrim	(0008,2142)	attribute	frame_display_sequence
StartTrim	(0008,2142)	attribute	cine
StartTrim	(0008,2142)	attribute	structured_display_image_box_sequence
StationName	(0008,1010)	attribute	display_system
StationName	(0008,1010)	attribute	contributing_equipment_sequence
StationName	(0008,1010)	attribute	general_contributing_sources
StationName	(0008,1010)	attribute	identified_person_or_device
StationName	(0008,1010)	attribute	general_equipment
SteadyStatePulseSequence	(0018,9017)	attribute	mr_pulse_sequence
SteadyStatePulseSequence	(0018,9017)	attribute	mr_spectroscopy_pulse_sequence
StopTrim	(0008,2143)	attribute	frame_display_sequence
StopTrim	(0008,2143)	attribute	cine
StopTrim	(0008,2143)	attribute	structured_display_image_box_sequence
StorageMediaFileSetUID	(0088,0140)	attribute	storage_commitment
StorageMediaFileSetUID	(0088,0140)	attribute	referenced_sop_sequence
StorageMediaFileSetUID	(0088,0140)	attribute	referenced_sop_sequence
StorageMediaFileSetUID	(0088,0140)	attribute	dicom_media_retrieval_sequence
StorageMediaFileSetUID	(0088,0140)	attribute	hierarchical_series_reference
StorageMediaFileSetUID	(0088,0140)	attribute	media_creation_management
StorageMediaFileSetUID	(0088,0140)	attribute	referenced_storage_media_sequence
StrainCodeSequence	(0010,0219)	attribute	patient_demographic
StrainCodeSequence	(0010,0219)	attribute	patient
StrainDescription	(0010,0212)	attribute	patient_demographic
StrainDescription	(0010,0212)	attribute	patient
StrainNomenclature	(0010,0213)	attribute	patient_demographic
StrainNomenclature	(0010,0213)	attribute	patient
StructureSetDate	(3006,0008)	attribute	structure_set
StructureSetDescription	(3006,0006)	attribute	structure_set
StructureSetLabel	(3006,0002)	attribute	structure_set
StructureSetName	(3006,0004)	attribute	structure_set
StructureSetROISequence	(3006,0020)	attribute	structure_set
StructureSetTime	(3006,0009)	attribute	structure_set
StudiesContainingOtherReferencedInstancesSequence	(0008,1200)	attribute	common_instance_reference
StudyArrivalDate			
StudyArrivalTime			
StudyComments			
StudyCompletionDate			
StudyCompletionTime			
StudyDate	(0008,0020)	attribute	requested_procedure
StudyDate	(0008,0020)	attribute	general_study
StudyDescription	(0008,1030)	attribute	general_study
StudyID	(0020,0010)	attribute	general_study
StudyID	(0020,0010)	attribute	image_acquisition_results
StudyInstanceUID	(0020,000D)	attribute	referenced_request_sequence
StudyInstanceUID	(0020,000D)	attribute	request
StudyInstanceUID	(0020,000D)	attribute	advanced_blending_sequence
StudyInstanceUID	(0020,000D)	attribute	requested_procedure
StudyInstanceUID	(0020,000D)	attribute	instance_availability_notification
StudyInstanceUID	(0020,000D)	attribute	hierarchical_sop_instance_reference
StudyInstanceUID	(0020,000D)	attribute	referenced_instances_and_access
StudyInstanceUID	(0020,000D)	attribute	general_study
StudyInstanceUID	(0020,000D)	attribute	unified_procedure_step_scheduled_procedure_information
StudyInstanceUID	(0020,000D)	attribute	scheduled_step_attributes_sequence
StudyInstanceUID	(0020,000D)	attribute	related_series_sequence
StudyInstanceUID	(0020,000D)	attribute	referenced_study_sequence
StudyInstanceUID	(0020,000D)	attribute	contributing_sop_instances_reference_sequence
StudyInstanceUID	(0020,000D)	attribute	studies_containing_other_referenced_instances_sequence
StudyInstanceUID	(0020,000D)	attribute	blending_sequence
StudyPriorityID			
StudyReadDate			
StudyReadTime			
StudyStatusID			
StudyTime	(0008,0030)	attribute	requested_procedure
StudyTime	(0008,0030)	attribute	general_study
SynchronizationFrameOfReferenceUID	(0020,0200)	attribute	synchronization
SynchronizationTrigger	(0018,106A)	attribute	synchronization
T2Preparation	(0018,9021)	attribute	mr_modifier_sequence
TableAngle	(0018,1138)	attribute	dx_positioning
TableAngle	(0018,1138)	attribute	x_ray_table
TableFeedPerRotation	(0018,9310)	attribute	ct_table_dynamics_sequence
TableFeedPerRotation	(0018,9310)	attribute	ct_image
TableFeedPerRotation	(0018,9310)	attribute	acquisition_protocol_element_sequence
TableHeight	(0018,1130)	attribute	ct_image
TableHeight	(0018,1130)	attribute	rotation_information_sequence
TableHeight	(0018,1130)	attribute	pet_frame_acquisition_sequence
TableHeight	(0018,1130)	attribute	ct_acquisition_details_sequence
TableHeight	(0018,1130)	attribute	nm_image
TableHeight	(0018,1130)	attribute	acquisition_protocol_element_sequence
TableHeight	(0018,1130)	attribute	projection_pixel_calibration_sequence
TablePosition	(0018,9327)	attribute	pet_position_sequence
TablePosition	(0018,9327)	attribute	ct_position_sequence
TableSpeed	(0018,9309)	attribute	pet_table_dynamics_sequence
TableSpeed	(0018,9309)	attribute	ct_table_dynamics_sequence
TableSpeed	(0018,9309)	attribute	ct_image
TableSpeed	(0018,9309)	attribute	acquisition_protocol_element_sequence
TableSpeed	(0018,9309)	attribute	tomotherapeutic_beam
TableTraverse	(0018,1131)	attribute	rotation_information_sequence
TableTraverse	(0018,1131)	attribute	nm_image
TagAngleFirstAxis	(0018,9019)	attribute	mr_imaging_modifier_sequence
TagSpacingFirstDimension	(0018,9030)	attribute	mr_imaging_modifier_sequence
TagThickness	(0018,9035)	attribute	mr_imaging_modifier_sequence
Tag_00091110			
Tag_00291102			
Tag_00291140			
Tag_00551012			
Tag_00551022			
Tag_01171010			
Tag_01171020			
Tag_01171022			
Tag_01171024			
Tag_011710B0			
Tag_01F31001			
Tag_01F31011			
Tag_2001105F			
Tag_20019000			
Tag_20051080			
Tag_20051084			
Tag_20051085			
Tag_20051132			
Tag_20051402			
Tag_2005140E			
Tag_2005140F			
Tagging	(0018,9028)	attribute	mr_imaging_modifier_sequence
TargetExposureIndex	(0018,1412)	attribute	exposure_index
TemplateExtensionCreatorUID			
TemplateExtensionOrganizationUID			
TemporalPositionIdentifier	(0020,0100)	attribute	mr_image
TemporalPositionIndex	(0020,9128)	attribute	frame_content_sequence
TemporalResolution	(0020,0110)	attribute	mr_image
TimeOfFlightContrast	(0018,9015)	attribute	mr_pulse_sequence
TimeOfLastCalibration	(0018,1201)	attribute	contributing_equipment_sequence
TimeOfLastCalibration	(0018,1201)	attribute	general_equipment
TimeOfLastCalibration	(0018,1201)	attribute	printer
TimeOfLastDetectorCalibration	(0018,700E)	attribute	digital_x_ray_detector
TimeOfLastDetectorCalibration	(0018,700E)	attribute	contributing_sources_sequence
TimeOfSecondaryCapture	(0018,1014)	attribute	sc_image
TimeSliceVector	(0054,0100)	attribute	nm_multi_frame
TimezoneOffsetFromUTC	(0008,0201)	attribute	sop_common
TimezoneOffsetFromUTC	(0008,0201)	attribute	timezone
TissueHeterogeneityCorrection	(3004,0014)	attribute	rt_dose
ToleranceTableSequence	(300A,0040)	attribute	rt_tolerance_tables
TomoAngle	(0018,1470)	attribute	x_ray_tomography_acquisition
TomoClass	(0018,1491)	attribute	x_ray_tomography_acquisition
TomoLayerHeight	(0018,1460)	attribute	x_ray_tomography_acquisition
TomoTime	(0018,1480)	attribute	x_ray_tomography_acquisition
TomoType	(0018,1490)	attribute	x_ray_tomography_acquisition
TotalCollimationWidth	(0018,9307)	attribute	ct_image
TotalCollimationWidth	(0018,9307)	attribute	ct_acquisition_details_sequence
TotalCollimationWidth	(0018,9307)	attribute	acquisition_protocol_element_sequence
TotalNumberOfExposures			
TotalPixelMatrixColumns	(0048,0006)	attribute	whole_slide_microscopy_image
TotalPixelMatrixColumns	(0048,0006)	attribute	segmentation_image
TotalPixelMatrixColumns	(0048,0006)	attribute	parametric_map_image
TotalPixelMatrixFocalPlanes	(0048,0303)	attribute	whole_slide_microscopy_image
TotalPixelMatrixFocalPlanes	(0048,0303)	attribute	segmentation_image
TotalPixelMatrixFocalPlanes	(0048,0303)	attribute	parametric_map_image
TotalPixelMatrixOriginSequence	(0048,0008)	attribute	whole_slide_microscopy_image
TotalPixelMatrixOriginSequence	(0048,0008)	attribute	segmentation_image
TotalPixelMatrixOriginSequence	(0048,0008)	attribute	parametric_map_image
TotalPixelMatrixRows	(0048,0007)	attribute	whole_slide_microscopy_image
TotalPixelMatrixRows	(0048,0007)	attribute	segmentation_image
TotalPixelMatrixRows	(0048,0007)	attribute	parametric_map_image
TransactionUID	(0008,1195)	attribute	storage_commitment
TransducerData	(0018,5010)	attribute	us_image
TransducerData	(0018,5010)	attribute	enhanced_us_image
TransducerType	(0018,6031)	attribute	us_image
TransferSyntaxUID			
TransmitCoilName	(0018,1251)	attribute	mr_transmit_coil_sequence
TransmitCoilName	(0018,1251)	attribute	mr_image
TransmitCoilType	(0018,9051)	attribute	mr_transmit_coil_sequence
TransverseMash	(0054,1202)	attribute	pet_series
TriggerSourceOrType	(0018,1061)	attribute	nm_image
TriggerSourceOrType	(0018,1061)	attribute	synchronization
TriggerSourceOrType	(0018,1061)	attribute	pet_multi_gated_acquisition
TriggerTime	(0018,1060)	attribute	gated_information_sequence
TriggerTime	(0018,1060)	attribute	pet_image
TriggerTime	(0018,1060)	attribute	us_image
TriggerTime	(0018,1060)	attribute	mr_image
TriggerWindow	(0018,1094)	attribute	mr_image
Trim	(2010,0140)	attribute	basic_film_box_presentation
TubeAngle	(0018,9303)	attribute	ct_acquisition_type_sequence
TubeAngle	(0018,9303)	attribute	acquisition_protocol_element_sequence
TypeOfData			
TypeOfDetectorMotion	(0054,0202)	attribute	nm_tomo_acquisition
TypeOfDetectorMotion	(0054,0202)	attribute	enhanced_pet_acquisition
TypeOfDetectorMotion	(0054,0202)	attribute	enhanced_mammography_image
TypeOfDetectorMotion	(0054,0202)	attribute	pet_series
UID	(0040,A124)	attribute	content_item
UID	(0040,A124)	attribute	document_content
UltrasoundColorDataPresent	(0028,0014)	attribute	us_image
Units	(0054,1001)	attribute	pet_series
VOILUTFunction	(0028,1056)	attribute	frame_voi_lut_sequence
VOILUTFunction	(0028,1056)	attribute	voi_lut
VOILUTSequence	(0028,3010)	attribute	dx_image
VOILUTSequence	(0028,3010)	attribute	voi_lut
ValueType	(0040,A040)	attribute	content_item
ValueType	(0040,A040)	attribute	encapsulated_document
ValueType	(0040,A040)	attribute	document_content
VariableFlipAngleFlag	(0018,1315)	attribute	mr_image
VelocityEncodingDirection	(0018,9090)	attribute	velocity_encoding_acquisition_sequence
VelocityEncodingDirection	(0018,9090)	attribute	mr_velocity_encoding_sequence
VelocityEncodingMinimumValue	(0018,9091)	attribute	mr_velocity_encoding_sequence
VerificationFlag	(0040,A493)	attribute	encapsulated_document
VerificationFlag	(0040,A493)	attribute	sr_document_general
VerifyingObserverName	(0040,A075)	attribute	verifying_observer_sequence
VerifyingObserverSequence	(0040,A073)	attribute	sr_document_general
VerticesOfThePolygonalCollimator	(0018,1720)	attribute	x_ray_collimator_dimensions
VerticesOfThePolygonalCollimator	(0018,1720)	attribute	collimator_shape_sequence
VerticesOfThePolygonalShutter	(0018,1620)	attribute	display_shutter
VideoImageFormatAcquired	(0018,1022)	attribute	sc_equipment
ViewCodeSequence	(0054,0220)	attribute	mandatory_view_and_slice_progression_direction
ViewCodeSequence	(0054,0220)	attribute	mammography_image
ViewCodeSequence	(0054,0220)	attribute	dx_positioning
ViewCodeSequence	(0054,0220)	attribute	breast_view
ViewCodeSequence	(0054,0220)	attribute	presentation_view_description
ViewCodeSequence	(0054,0220)	attribute	detector_information_sequence
ViewCodeSequence	(0054,0220)	attribute	optional_view_and_slice_progression_direction
ViewModifierCodeSequence	(0054,0222)	attribute	view_code_sequence
ViewModifierCodeSequence	(0054,0222)	attribute	view_code_sequence
ViewModifierCodeSequence	(0054,0222)	attribute	view_code_sequence
ViewModifierCodeSequence	(0054,0222)	attribute	view_code_sequence
ViewModifierCodeSequence	(0054,0222)	attribute	view_code_sequence
ViewModifierCodeSequence	(0054,0222)	attribute	view_code_sequence
ViewPosition	(0018,5101)	attribute	dx_positioning
ViewPosition	(0018,5101)	attribute	cr_series
VolumeBasedCalculationTechnique	(0008,9207)	attribute	mr_spectroscopy_description
VolumeBasedCalculationTechnique	(0008,9207)	attribute	us_image_description_sequence
VolumeBasedCalculationTechnique	(0008,9207)	attribute	common_ct_mr_image_description
VolumetricProperties	(0008,9206)	attribute	whole_slide_microscopy_image
VolumetricProperties	(0008,9206)	attribute	mr_spectroscopy_description
VolumetricProperties	(0008,9206)	attribute	us_image_description_sequence
VolumetricProperties	(0008,9206)	attribute	intravascular_oct_image
VolumetricProperties	(0008,9206)	attribute	common_ct_mr_image_description
WaterReferencedPhaseCorrection	(0018,9199)	attribute	mr_spectroscopy
WholeBodyTechnique	(0018,1301)	attribute	nm_image
WindowCenter	(0028,1050)	attribute	reconstruction_protocol_element_sequence
WindowCenter	(0028,1050)	attribute	vl_image
WindowCenter	(0028,1050)	attribute	reconstruction_protocol_element_sequence
WindowCenter	(0028,1050)	attribute	frame_voi_lut_sequence
WindowCenter	(0028,1050)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
WindowCenter	(0028,1050)	attribute	dx_image
WindowCenter	(0028,1050)	attribute	voi_lut
WindowCenterWidthExplanation	(0028,1055)	attribute	frame_voi_lut_sequence
WindowCenterWidthExplanation	(0028,1055)	attribute	dx_image
WindowCenterWidthExplanation	(0028,1055)	attribute	voi_lut
WindowWidth	(0028,1051)	attribute	reconstruction_protocol_element_sequence
WindowWidth	(0028,1051)	attribute	vl_image
WindowWidth	(0028,1051)	attribute	reconstruction_protocol_element_sequence
WindowWidth	(0028,1051)	attribute	frame_voi_lut_sequence
WindowWidth	(0028,1051)	attribute	ophthalmic_optical_coherence_tomography_en_face_image
WindowWidth	(0028,1051)	attribute	dx_image
WindowWidth	(0028,1051)	attribute	voi_lut
XFocusCenter	(0018,1183)	attribute	detector_information_sequence
XRay3DAcquisitionSequence	(0018,9507)	attribute	x_ray_3d_craniofacial_acquisition
XRay3DAcquisitionSequence	(0018,9507)	attribute	breast_tomosynthesis_acquisition
XRay3DAcquisitionSequence	(0018,9507)	attribute	x_ray_3d_angiographic_acquisition
XRayTubeCurrent	(0018,1151)	attribute	ct_image
XRayTubeCurrent	(0018,1151)	attribute	x_ray_acquisition
XRayTubeCurrent	(0018,1151)	attribute	x_ray_acquisition_dose
XRayTubeCurrent	(0018,1151)	attribute	exposure_sequence
XRayTubeCurrent	(0018,1151)	attribute	x_ray_generation
XRayTubeCurrent	(0018,1151)	attribute	cr_image
XRayTubeCurrentInuA	(0018,8151)	attribute	x_ray_acquisition
XRayTubeCurrentInuA	(0018,8151)	attribute	x_ray_acquisition_dose
XRayTubeCurrentInuA	(0018,8151)	attribute	x_ray_generation
YFocusCenter	(0018,1184)	attribute	detector_information_sequence
ZoomCenter	(0028,0032)	attribute	detector_information_sequence
ZoomFactor	(0028,0031)	attribute	detector_information_sequence
access			
collection_hash			
collection_id			
collection_init_idc_version			
collection_revised_idc_version			
collection_timestamp			
crdc_instance_uuid			
crdc_series_uuid			
crdc_study_uuid			
dBdt	(0018,1318)	attribute	mr_image
gcs_url			
idc_case_id			
instance_hash			
instance_init_idc_version			
instance_revised_idc_version			
instance_size			
license_long_name			
license_short_name			
license_url			
patient_hash			
patient_init_idc_version			
patient_revised_idc_version			
series_hash			
series_init_idc_version			
series_revised_idc_version			
study_hash			
study_init_idc_version			
study_revised_idc_version			
tcia_api_collection_id			
tcia_cancerType			
tcia_species			
tcia_tumorLocation			
